Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Ghana,GHA,2022,89.86,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Ghana,GHA,2020,93.59,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Ghana,GHA,2017,89.77,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Ghana,GHA,2014,91.17,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Ghana,GHA,2010,88,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Ghana,GHA,2003,84.77,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Ghana,GHA,2000,76,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Greece,GRC,2009,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Greece,GRC,2001,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Greece,GRC,1991,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Greece,GRC,1981,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Grenada,GRD,1980,98.9,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Grenada,GRD,1970,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guam,GUM,2000,99.96,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guam,GUM,1990,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guam,GUM,1980,95,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guatemala,GTM,2022,95.855,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guatemala,GTM,2018,95,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guatemala,GTM,2015,96.675,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guatemala,GTM,2014,94.91,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guatemala,GTM,2013,94,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guatemala,GTM,2012,95,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guatemala,GTM,2006,91.38,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guatemala,GTM,2002,86,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guatemala,GTM,2000,87.7,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guatemala,GTM,1994,82,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guinea,GIN,2021,71.33,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guinea,GIN,2018,70,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guinea,GIN,2014,57,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guinea,GIN,2012,71.69,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guinea,GIN,2010,38,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guinea,GIN,2005,64.19,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guinea,GIN,2003,59,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guinea,GIN,1996,44,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guinea-Bissau,GNB,2022,75.28,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guinea-Bissau,GNB,2019,81.834,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guinea-Bissau,GNB,2014,71.25,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guinea-Bissau,GNB,2000,75,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guinea-Bissau,GNB,1979,60,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guyana,GUY,2022,97.61,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guyana,GUY,2020,99.265,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guyana,GUY,2014,96.332,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Guyana,GUY,2009,92.421,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Haiti,HTI,2017,88.385,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Haiti,HTI,2016,83.354,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Haiti,HTI,2012,86.55,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Haiti,HTI,2006,74.367,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Haiti,HTI,2003,83,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Haiti,HTI,1982,51,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Honduras,HND,2019,94.84,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Honduras,HND,2018,94.89,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Honduras,HND,2016,94.95,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Honduras,HND,2015,94.99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Honduras,HND,2014,95.05,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Honduras,HND,2013,93.85,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Honduras,HND,2012,94,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Honduras,HND,2011,94.93,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Honduras,HND,2010,94.45,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Honduras,HND,2009,92.64,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Honduras,HND,2007,93,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Honduras,HND,2005,89.91,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Honduras,HND,2004,90.16,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Honduras,HND,2001,89.69,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Hungary,HUN,2021,98.5,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Hungary,HUN,1990,99.2,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Hungary,HUN,1980,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,India,IND,2023,98,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,India,IND,2022,97,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,India,IND,2020,99.07,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,India,IND,2016,93.555,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,India,IND,2011,90,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,India,IND,2006,88,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,India,IND,2001,84,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,India,IND,1991,74,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,India,IND,1981,66,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Indonesia,IDN,2020,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Indonesia,IDN,2018,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Indonesia,IDN,2017,99.93,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Indonesia,IDN,2016,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Indonesia,IDN,2015,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Indonesia,IDN,2014,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Indonesia,IDN,2011,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Indonesia,IDN,2009,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Indonesia,IDN,2008,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Indonesia,IDN,2006,97,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Indonesia,IDN,2004,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Indonesia,IDN,1990,97,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Indonesia,IDN,1980,90,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,"Iran, Islamic Rep.",IRN,2022,98.69,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,"Iran, Islamic Rep.",IRN,2016,98,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,"Iran, Islamic Rep.",IRN,2014,98,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,"Iran, Islamic Rep.",IRN,2013,98,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,"Iran, Islamic Rep.",IRN,2012,98,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,"Iran, Islamic Rep.",IRN,2008,98,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,"Iran, Islamic Rep.",IRN,2006,97,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,"Iran, Islamic Rep.",IRN,2005,98,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,"Iran, Islamic Rep.",IRN,1996,96,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,"Iran, Islamic Rep.",IRN,1991,92,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,"Iran, Islamic Rep.",IRN,1986,85,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,"Iran, Islamic Rep.",IRN,1976,71,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Iraq,IRQ,2017,95,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Iraq,IRQ,2016,93,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Iraq,IRQ,2014,92,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Iraq,IRQ,2012,87,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Iraq,IRQ,2000,89,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Israel,ISR,1983,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Italy,ITA,2019,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Italy,ITA,2011,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Italy,ITA,2001,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Italy,ITA,1981,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Jamaica,JAM,2022,88.23,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Jamaica,JAM,1999,87,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Jordan,JOR,2023,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Jordan,JOR,2018,97.422,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Jordan,JOR,2012,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Jordan,JOR,2011,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Jordan,JOR,2010,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Jordan,JOR,2007,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Jordan,JOR,2005,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Jordan,JOR,2003,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Jordan,JOR,1979,96,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kazakhstan,KAZ,2020,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kazakhstan,KAZ,2010,99.94,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kazakhstan,KAZ,2009,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kazakhstan,KAZ,1999,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kazakhstan,KAZ,1989,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kenya,KEN,2022,96.148,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kenya,KEN,2014,86.939,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kenya,KEN,2007,83.205,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kenya,KEN,2000,93,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kiribati,KIR,2018,95.831,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,"Korea, Dem. People's Rep.",PRK,2018,99.999,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,"Korea, Dem. People's Rep.",PRK,2008,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,"Korea, Rep.",KOR,2018,99.9,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,"Korea, Rep.",KOR,2008,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kuwait,KWT,2020,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kuwait,KWT,2018,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kuwait,KWT,2017,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kuwait,KWT,2015,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kuwait,KWT,2013,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kuwait,KWT,2012,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kuwait,KWT,2010,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kuwait,KWT,2008,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kuwait,KWT,2007,98,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kuwait,KWT,2006,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kuwait,KWT,2005,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kuwait,KWT,1995,94,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kuwait,KWT,1985,91,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kuwait,KWT,1980,81,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kuwait,KWT,1975,78,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kyrgyz Republic,KGZ,2019,99.7,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kyrgyz Republic,KGZ,2009,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Kyrgyz Republic,KGZ,1999,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Lao PDR,LAO,2022,95.44,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Lao PDR,LAO,2017,91.2,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Lao PDR,LAO,2015,94,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Lao PDR,LAO,2011,77.273,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Lao PDR,LAO,2005,89,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Lao PDR,LAO,2001,83,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Lao PDR,LAO,2000,88,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Lao PDR,LAO,1995,79,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Latvia,LVA,2021,99.77,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Latvia,LVA,2011,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Latvia,LVA,2000,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Latvia,LVA,1989,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Lebanon,LBN,2018,98,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Lebanon,LBN,2009,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Lebanon,LBN,2007,98,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Lesotho,LSO,2022,83.81,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Lesotho,LSO,2018,92.353,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Lesotho,LSO,2014,79.608,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Lesotho,LSO,2009,74.185,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Lesotho,LSO,2000,85,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Liberia,LBR,2019,86.23,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Liberia,LBR,2017,64.957,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Liberia,LBR,2013,83.75,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Liberia,LBR,2007,63.451,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Liberia,LBR,1984,63,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Libya,LBY,1994,99.42,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Libya,LBY,1984,98,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Lithuania,LTU,2021,99.94,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Lithuania,LTU,2011,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Lithuania,LTU,2001,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Lithuania,LTU,1989,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,"Macao SAR, China",MAC,2021,99.62,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,"Macao SAR, China",MAC,2016,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,"Macao SAR, China",MAC,2011,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,"Macao SAR, China",MAC,2006,100,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,"Macao SAR, China",MAC,2001,99,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,"Macao SAR, China",MAC,1981,95,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Madagascar,MDG,2022,80.81,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Madagascar,MDG,2021,82.526,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Madagascar,MDG,2018,81,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Madagascar,MDG,2012,78,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Madagascar,MDG,2009,65.915,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Madagascar,MDG,2005,59,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Madagascar,MDG,2000,73,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Malawi,MWI,2022,73.66,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Malawi,MWI,2020,81.301,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Malawi,MWI,2015,72.492,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Malawi,MWI,2014,78.785,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Malawi,MWI,2010,74.269,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Malawi,MWI,1998,82,"male, 15-24"
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Malawi,MWI,1987,70,"male, 15-24"
